1,0.36174,0.883,0.376,"{0: 0.847, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.931, 16: 0.0, 17: 0.984, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.3744,0.883,0.376,"{0: 0.848, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.931, 16: 0.0, 17: 0.984, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.36514,0.886,0.377,"{0: 0.854, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.931, 16: 0.0, 17: 0.984, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.37603,0.883,0.376,"{0: 0.851, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.925, 16: 0.0, 17: 0.984, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.3639,0.887,0.376,"{0: 0.857, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.924, 16: 0.0, 17: 0.984, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.37289,0.88,0.362,"{0: 0.854, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.24, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.924, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.36313,0.883,0.362,"{0: 0.857, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.36103,0.884,0.362,"{0: 0.859, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.933}"
1,0.35444,0.886,0.361,"{0: 0.862, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.0, 13: 0.472, 14: 0.0, 15: 0.929, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.34583,0.889,0.406,"{0: 0.865, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.929, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.33941,0.891,0.407,"{0: 0.867, 1: 0.772, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.33223,0.894,0.408,"{0: 0.87, 1: 0.792, 2: 0.48, 3: 0.0, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.32369,0.896,0.425,"{0: 0.874, 1: 0.792, 2: 0.48, 3: 0.358, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.979, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.32139,0.896,0.421,"{0: 0.873, 1: 0.792, 2: 0.48, 3: 0.358, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.31926,0.896,0.421,"{0: 0.874, 1: 0.792, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.047, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.926, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.34141,0.883,0.418,"{0: 0.857, 1: 0.792, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.926, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.33361,0.885,0.418,"{0: 0.862, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.221, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.926, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.3326,0.887,0.422,"{0: 0.862, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.932, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.3268,0.889,0.423,"{0: 0.864, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.931, 16: 0.0, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.908}"
1,0.33035,0.887,0.423,"{0: 0.861, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.33022,0.886,0.423,"{0: 0.861, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.36581,0.881,0.423,"{0: 0.856, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.933, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.36005,0.884,0.423,"{0: 0.857, 1: 0.783, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.94, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.3577,0.883,0.417,"{0: 0.856, 1: 0.657, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.311, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.94, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.37394,0.882,0.417,"{0: 0.855, 1: 0.657, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.472, 14: 0.0, 15: 0.94, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.36882,0.884,0.42,"{0: 0.857, 1: 0.657, 2: 0.494, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.522, 14: 0.0, 15: 0.939, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.36229,0.886,0.42,"{0: 0.861, 1: 0.657, 2: 0.487, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.951, 13: 0.522, 14: 0.0, 15: 0.939, 16: 0.019, 17: 0.695, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.36368,0.887,0.417,"{0: 0.863, 1: 0.657, 2: 0.487, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.938, 16: 0.019, 17: 0.664, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.3674,0.887,0.414,"{0: 0.863, 1: 0.657, 2: 0.431, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.934, 16: 0.019, 17: 0.664, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.37975,0.885,0.414,"{0: 0.861, 1: 0.657, 2: 0.431, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.934, 16: 0.019, 17: 0.664, 18: 0.0, 19: 0.562, 20: 0.906}"
1,0.37695,0.885,0.413,"{0: 0.861, 1: 0.657, 2: 0.431, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.928, 16: 0.019, 17: 0.664, 18: 0.0, 19: 0.562, 20: 0.883}"
1,0.37345,0.887,0.413,"{0: 0.862, 1: 0.657, 2: 0.431, 3: 0.358, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.664, 18: 0.0, 19: 0.562, 20: 0.882}"
1,0.36897,0.888,0.411,"{0: 0.865, 1: 0.657, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.0, 19: 0.562, 20: 0.882}"
1,0.36733,0.888,0.413,"{0: 0.865, 1: 0.682, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.0, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.923, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.0, 19: 0.562, 20: 0.882}"
1,0.37993,0.883,0.444,"{0: 0.859, 1: 0.682, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.728, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.868, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.37402,0.885,0.451,"{0: 0.861, 1: 0.682, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.651, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.868, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.37416,0.885,0.448,"{0: 0.861, 1: 0.641, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.868, 13: 0.522, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.37001,0.887,0.448,"{0: 0.864, 1: 0.641, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.868, 13: 0.51, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.37355,0.883,0.43,"{0: 0.864, 1: 0.641, 2: 0.431, 3: 0.348, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.36916,0.884,0.439,"{0: 0.865, 1: 0.641, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.0, 15: 0.929, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.868}"
1,0.3661,0.885,0.438,"{0: 0.867, 1: 0.641, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.0, 15: 0.93, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.843}"
1,0.36082,0.887,0.439,"{0: 0.869, 1: 0.641, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.0, 15: 0.93, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.855}"
1,0.35623,0.889,0.486,"{0: 0.87, 1: 0.641, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.986, 15: 0.93, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.855}"
1,0.35256,0.89,0.488,"{0: 0.872, 1: 0.672, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.886, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.625, 13: 0.389, 14: 0.986, 15: 0.93, 16: 0.019, 17: 0.646, 18: 0.002, 19: 0.562, 20: 0.855}"
1,0.35468,0.887,0.49,"{0: 0.869, 1: 0.672, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.93, 16: 0.019, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
1,0.3529,0.888,0.503,"{0: 0.869, 1: 0.672, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.93, 16: 0.282, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
1,0.34874,0.889,0.505,"{0: 0.871, 1: 0.712, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.93, 16: 0.282, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
1,0.35883,0.888,0.499,"{0: 0.869, 1: 0.712, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.888, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.927, 16: 0.168, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
1,0.35668,0.889,0.498,"{0: 0.87, 1: 0.712, 2: 0.431, 3: 0.541, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.867, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.924, 16: 0.168, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
1,0.35207,0.89,0.513,"{0: 0.871, 1: 0.712, 2: 0.431, 3: 0.855, 4: 0.0, 5: 0.31, 6: 0.622, 7: 0.005, 8: 0.885, 9: 0.0, 10: 0.867, 11: 0.0, 12: 0.655, 13: 0.389, 14: 0.986, 15: 0.924, 16: 0.168, 17: 0.646, 18: 0.032, 19: 0.562, 20: 0.855}"
